178.212.195.36 - - [04/May/2019:09:41:29 +0300] "GET /wp-includes/js/thickbox/thickbox.css?ver=5.1.1 HTTP/1.1" 200 2658 "http://lilica.tk/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:29 +0300] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=jquery-core,jquery-migrate,utils&ver=5.1.1 HTTP/1.1" 200 109102 "http://lilica.tk/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:29 +0300] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.1.1 HTTP/1.1" 200 339095 "http://lilica.tk/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:29 +0300] "GET /wp-includes/js/wp-emoji-release.min.js?ver=5.1.1 HTTP/1.1" 200 12034 "http://lilica.tk/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:29 +0300] "GET /wp-includes/css/editor.min.css?ver=5.1.1 HTTP/1.1" 200 27128 "http://lilica.tk/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:29 +0300] "GET /wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=7.0.0 HTTP/1.1" 200 96193 "http://lilica.tk/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:27 +0300] "GET /wp-admin/ HTTP/1.1" 200 77840 "http://lilica.tk/wp-login.php" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:29 +0300] "GET /wp-includes/js/dist/hooks.min.js?ver=2.0.5 HTTP/1.1" 200 4905 "http://lilica.tk/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:29 +0300] "GET /wp-includes/js/heartbeat.min.js?ver=5.1.1 HTTP/1.1" 200 6017 "http://lilica.tk/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:29 +0300] "GET /wp-includes/js/wp-auth-check.min.js?ver=5.1.1 HTTP/1.1" 200 1783 "http://lilica.tk/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:29 +0300] "GET /wp-includes/js/wplink.min.js?ver=5.1.1 HTTP/1.1" 200 11262 "http://lilica.tk/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:29 +0300] "GET /wp-includes/js/jquery/ui/position.min.js?ver=1.11.4 HTTP/1.1" 200 6527 "http://lilica.tk/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:29 +0300] "GET /wp-includes/js/jquery/ui/menu.min.js?ver=1.11.4 HTTP/1.1" 200 9600 "http://lilica.tk/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:29 +0300] "GET /wp-includes/js/jquery/ui/autocomplete.min.js?ver=1.11.4 HTTP/1.1" 200 8283 "http://lilica.tk/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:29 +0300] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter&ver=5.1.1 HTTP/1.1" 200 201345 "http://lilica.tk/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:30 +0300] "GET /wp-includes/js/thickbox/loadingAnimation.gif HTTP/1.1" 200 15238 "http://lilica.tk/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:30 +0300] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=d599d5b20b&1556952090531 HTTP/1.1" 200 1114 "http://lilica.tk/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:30 +0300] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=d599d5b20b&1556952090857 HTTP/1.1" 200 572 "http://lilica.tk/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
